EDGEitems;EDGE_buildings;iea_product;iea_flows;REMINDitems_in;REMINDitems_out;REMINDitems_tech;Weight;Comment;weight_convertEDGE;weight_Fedemand
fetraliquid;;RESFUEL;MARBUNK;seliqfos;fedie;tdfosdie;-1;;;1
fetraliquid;;RESFUEL;NETRANS;seliqfos;fedie;tdfosdie;0;;;1
fetraliquid;;RESFUEL;PIPELINE;seliqfos;fedie;tdfosdie;0;;;1
fetraliquid;;RESFUEL;RAIL;seliqfos;fedie;tdfosdie;1;;;1
fetraliquid;;RESFUEL;ROAD;seliqfos;fedie;tdfosdie;1;;;1
fetraliquid;;RESFUEL;TRNONSPE;seliqfos;fedie;tdfosdie;1;;;1
fetraliquid;;WHITESP;AVBUNK;seliqfos;fedie;tdfosdie;-1;;;1
fetraliquid;;WHITESP;DOMESAIR;seliqfos;fedie;tdfosdie;1;;;1
fetraliquid;;WHITESP;DOMESNAV;seliqfos;fedie;tdfosdie;1;;;1
fetraliquid;;WHITESP;MARBUNK;seliqfos;fedie;tdfosdie;-1;;;1
fetraliquid;;WHITESP;NETRANS;seliqfos;fedie;tdfosdie;0;;;1
fetraliquid;;WHITESP;PIPELINE;seliqfos;fedie;tdfosdie;0;;;1
fetraliquid;;WHITESP;RAIL;seliqfos;fedie;tdfosdie;1;;;1
fetraliquid;;WHITESP;ROAD;seliqfos;fepet;tdfospet;1;;;1
fetraliquid;;WHITESP;TRNONSPE;seliqfos;fedie;tdfosdie;1;;;1
;;GASCOKE;DISTLOSS;pecoal;sesofos;coaltr;-1;;;
;;GASCOKE;ELAUTOC;pecoal;seel;coalchp;1;;;
;;GASCOKE;ELAUTOE;pecoal;seel;pc;1;;;
;;GASCOKE;ELMAINC;pecoal;seel;coalchp;1;;;
;;GASCOKE;ELMAINE;pecoal;seel;pc;1;;;
;;GASCOKE;HEAUTOC;pecoal;sehe;coalchp;1;;;
;;GASCOKE;HEAUTOH;pecoal;sehe;coalhp;1;;;
;;GASCOKE;HEMAINC;pecoal;sehe;coalchp;1;;;
;;GASCOKE;HEMAINH;pecoal;sehe;coalhp;1;;;
;;GASCOKE;TBLASTFUR;pecoal;sesofos;coaltr;-1;;;
;;GASCOKE;TFC;pecoal;sesofos;coaltr;1;;;
;;GASWKSGS;AUTOCHP;pecoal;segafos;coalgas;1;;;
;;GASWKSGS;AUTOELEC;pecoal;segafos;coalgas;1;;;
;;GASWKSGS;AUTOHEAT;pecoal;segafos;coalgas;1;;;
;;GASWKSGS;EBLASTFUR;pecoal;segafos;coalgas;1;;;
;;GASWKSGS;ECOKEOVS;pecoal;segafos;coalgas;1;;;
;;GASWKSGS;ELAUTOC;pecoal;seel;coalchp;1;This seel output in reality is produced from coal gas (see email RP to NB 18.8.2016);;
;;GASWKSGS;ELAUTOE;pecoal;seel;pc;1;This seel output in reality is produced from coal gas (see email RP to NB 18.8.2016);;
;;GASWKSGS;ELMAINC;pecoal;seel;coalchp;1;This seel output in reality is produced from coal gas (see email RP to NB 18.8.2016);;
;;GASWKSGS;ELMAINE;pecoal;seel;pc;1;This seel output in reality is produced from coal gas (see email RP to NB 18.8.2016);;
;;GASWKSGS;HEAUTOC;pecoal;sehe;coalchp;1;This seel output in reality is produced from coal gas (see email RP to NB 18.8.2016);;
;;GASWKSGS;HEAUTOH;pecoal;sehe;coalhp;1;This seel output in reality is produced from coal gas (see email RP to NB 18.8.2016);;
;;GASWKSGS;HEMAINC;pecoal;sehe;coalchp;1;This seel output in reality is produced from coal gas (see email RP to NB 18.8.2016);;
;;GASWKSGS;HEMAINH;pecoal;sehe;coalhp;1;This seel output in reality is produced from coal gas (see email RP to NB 18.8.2016);;
;;GASWKSGS;MAINCHP;pecoal;segafos;coalgas;1;;;
;;GASWKSGS;MAINELEC;pecoal;segafos;coalgas;1;;;
;;GASWKSGS;MAINHEAT;pecoal;segafos;coalgas;1;;;
;;GASWKSGS;TFC;sesofos;feso_otherInd;tdso_otherInd;0;the solids demand from TBLASTFUR TGASWKS TCOKEOVS producing gas for TFC is attributed to coalgas;;
;;GASWKSGS;TGASWKS;pecoal;segafos;coalgas;1;;;
;;GEOTHERM;DISTLOSS;pegeo;sehe;geohe;-1;;;
;;GEOTHERM;ELOUTPUT;pegeo;seel;geohdr;1;;;
;;GEOTHERM;HEATOUT;pegeo;sehe;geohe;1;;;
;;GEOTHERM;TFC;pegeo;seel;geohe;-0.3;;;
;;GEOTHERM;TFC;pegeo;sehe;geohe;1;;;
;;HARDCOAL;DISTLOSS;pecoal;sesofos;coaltr;-1;;;
;;HARDCOAL;ELAUTOC;pecoal;seel;coalchp;1;;;
;;HARDCOAL;ELAUTOE;pecoal;seel;pc;1;;;
;;HARDCOAL;ELMAINC;pecoal;seel;coalchp;1;;;
;;HARDCOAL;ELMAINE;pecoal;seel;pc;1;;;
;;HARDCOAL;HEAUTOC;pecoal;sehe;coalchp;1;;;
;;HARDCOAL;HEAUTOH;pecoal;sehe;coalhp;1;;;
;;HARDCOAL;HEMAINC;pecoal;sehe;coalchp;1;;;
;;HARDCOAL;HEMAINH;pecoal;sehe;coalhp;1;;;
;;HARDCOAL;TBLASTFUR;pecoal;sesofos;coaltr;-1;;;
;;HARDCOAL;TFC;pecoal;sesofos;coaltr;1;;;
;;HYDRO;ELOUTPUT;pehyd;seel;hydro;1;;;
;;INDWASTE;DISTLOSS;pebiolc;sesobio;biotr;-1;;;
;;INDWASTE;ELAUTOC;pebiolc;seel;biochp;1;;;
;;INDWASTE;ELAUTOE;pebiolc;seel;bioigcc;1;;;
;;INDWASTE;ELMAINC;pebiolc;seel;biochp;1;;;
;;INDWASTE;ELMAINE;pebiolc;seel;bioigcc;1;;;
;;INDWASTE;ENONSPEC;pebiolc;sesobio;biotr;-1;;;
;;INDWASTE;HEAUTOC;pebiolc;sehe;biochp;1;;;
;;INDWASTE;HEAUTOH;pebiolc;sehe;biohp;1;;;
;;INDWASTE;HEMAINC;pebiolc;sehe;biochp;1;;;
;;INDWASTE;HEMAINH;pebiolc;sehe;biohp;1;;;
;;INDWASTE;TFC;pebiolc;sesobio;biotr;1;;;
;;JETGAS;AVBUNK;peoil;seliqfos;refliq;-1;;;
;;JETGAS;DISTLOSS;peoil;seliqfos;refliq;-1;;;
;;JETGAS;ELAUTOE;peoil;seel;dot;1;;;
;;JETGAS;ELMAINE;peoil;seel;dot;1;;;
;;JETGAS;MARBUNK;peoil;seliqfos;refliq;-1;;;
;;JETGAS;NEINTREN;seliqfos;feli_otherInd;tdli_otherInd;0;;;
;;JETGAS;NEOTHER;seliqfos;fehob;tdfoshob;0;;;
;;JETGAS;TFC;peoil;seliqfos;refliq;1;;;
;;LIGNITE;DISTLOSS;pecoal;sesofos;coaltr;-1;;;
;;LIGNITE;ELAUTOC;pecoal;seel;coalchp;1;;;
;;LIGNITE;ELAUTOE;pecoal;seel;pc;1;;;
;;LIGNITE;ELMAINC;pecoal;seel;coalchp;1;;;
;;LIGNITE;ELMAINE;pecoal;seel;pc;1;;;
;;LIGNITE;HEAUTOC;pecoal;sehe;coalchp;1;;;
;;LIGNITE;HEAUTOH;pecoal;sehe;coalhp;1;;;
;;LIGNITE;HEMAINC;pecoal;sehe;coalchp;1;;;
;;LIGNITE;HEMAINH;pecoal;sehe;coalhp;1;;;
;;LIGNITE;TBLASTFUR;pecoal;sesofos;coaltr;-1;;;
;;LIGNITE;TFC;pecoal;sesofos;coaltr;1;;;
;;LPG;AVBUNK;peoil;seliqfos;refliq;-1;;;
;;LPG;DISTLOSS;peoil;seliqfos;refliq;-1;;;
;;LPG;ELAUTOE;peoil;seel;dot;1;;;
;;LPG;ELMAINE;peoil;seel;dot;1;;;
;;LPG;MARBUNK;peoil;seliqfos;refliq;-1;;;
;;LPG;NEINTREN;seliqfos;feli_otherInd;tdli_otherInd;0;;;
;;LPG;NEOTHER;seliqfos;fehob;tdfoshob;0;;;
;;LPG;NONENUSE;seliqfos;fehoi_cs;tdhoi_cs;0.8;;;
;;LPG;TFC;peoil;seliqfos;refliq;1;;;
;;LUBRIC;AVBUNK;peoil;seliqfos;refliq;-1;;;
;;LUBRIC;DISTLOSS;peoil;seliqfos;refliq;-1;;;
;;LUBRIC;ELAUTOE;peoil;seel;dot;1;;;
;;LUBRIC;ELMAINE;peoil;seel;dot;1;;;
;;LUBRIC;MARBUNK;peoil;seliqfos;refliq;-1;;;
;;LUBRIC;NEINTREN;seliqfos;feli_otherInd;tdli_otherInd;0;;;
;;LUBRIC;NEOTHER;seliqfos;fehob;tdfoshob;0;;;
;;LUBRIC;NONENUSE;seliqfos;fehoi_cs;tdhoi_cs;0.5;;;
;;LUBRIC;TFC;peoil;seliqfos;refliq;1;;;
;;MANGAS;DISTLOSS;pegas;segafos;gastr;-1;;;
;;MANGAS;TFC;pegas;segafos;gastr;1;;;
;;MUNWASTEN;DISTLOSS;pebiolc;sesobio;biotr;-1;;;
;;MUNWASTEN;ELAUTOC;pebiolc;seel;biochp;1;;;
;;MUNWASTEN;ELAUTOE;pebiolc;seel;bioigcc;1;;;
;;MUNWASTEN;ELMAINC;pebiolc;seel;biochp;1;;;
;;MUNWASTEN;ELMAINE;pebiolc;seel;bioigcc;1;;;
;;MUNWASTEN;ENONSPEC;pebiolc;sesobio;biotr;-1;;;
;;MUNWASTEN;HEAUTOC;pebiolc;sehe;biochp;1;;;
;;MUNWASTEN;HEAUTOH;pebiolc;sehe;biohp;1;;;
;;MUNWASTEN;HEMAINC;pebiolc;sehe;biochp;1;;;
;;MUNWASTEN;HEMAINH;pebiolc;sehe;biohp;1;;;
;;MUNWASTEN;TFC;pebiolc;sesobio;biotr;1;;;
;;MUNWASTER;DISTLOSS;pebiolc;sesobio;biotr;-1;;;
;;MUNWASTER;ELAUTOC;pebiolc;seel;biochp;1;;;
;;MUNWASTER;ELAUTOE;pebiolc;seel;bioigcc;1;;;
;;MUNWASTER;ELMAINC;pebiolc;seel;biochp;1;;;
;;MUNWASTER;ELMAINE;pebiolc;seel;bioigcc;1;;;
;;MUNWASTER;ENONSPEC;pebiolc;sesobio;biotr;-1;;;
;;MUNWASTER;HEAUTOC;pebiolc;sehe;biochp;1;;;
;;MUNWASTER;HEAUTOH;pebiolc;sehe;biohp;1;;;
;;MUNWASTER;HEMAINC;pebiolc;sehe;biochp;1;;;
;;MUNWASTER;HEMAINH;pebiolc;sehe;biohp;1;;;
;;MUNWASTER;TFC;pebiolc;sesobio;biotr;1;;;
;;NAPHTHA;AVBUNK;peoil;seliqfos;refliq;-1;;;
;;NAPHTHA;DISTLOSS;peoil;seliqfos;refliq;-1;;;
;;NAPHTHA;ELAUTOE;peoil;seel;dot;1;;;
;;NAPHTHA;ELMAINE;peoil;seel;dot;1;;;
;;NAPHTHA;MARBUNK;peoil;seliqfos;refliq;-1;;;
;;NAPHTHA;NEINTREN;seliqfos;feli_otherInd;tdli_otherInd;0;;;
;;NAPHTHA;NEOTHER;seliqfos;fehob;tdfoshob;0;;;
;;NAPHTHA;NONENUSE;seliqfos;fehoi_cs;tdhoi_cs;0.8;;;
;;NAPHTHA;TFC;peoil;seliqfos;refliq;1;;;
;;NATGAS;DISTLOSS;pegas;segafos;gastr;-1;;;
;;NATGAS;ELAUTOC;pegas;seel;gaschp;1;;;
;;NATGAS;ELAUTOE;pegas;seel;x_gas2elec;1;;;
;;NATGAS;ELMAINC;pegas;seel;gaschp;1;;;
;;NATGAS;ELMAINE;pegas;seel;x_gas2elec;1;;;
;;NATGAS;EREFINER;pegas;segafos;gastr;-1;;;
;;NATGAS;HEAUTOC;pegas;sehe;gaschp;1;;;
;;NATGAS;HEAUTOH;pegas;sehe;gashp;1;;;
;;NATGAS;HEMAINC;pegas;sehe;gaschp;1;;;
;;NATGAS;HEMAINH;pegas;sehe;gashp;1;;;
;;NATGAS;NONENUSE;segafos;fegai_cs;tdfosgai_cs;0.33;;;
;;NATGAS;PIPELINE;pegas;segafos;gastr;0;;;
;;NATGAS;TFC;pegas;segafos;gastr;1;;;
;;NATGAS;TREFINER;pegas;segafos;gastr;-1;;;
;;NGL;AVBUNK;peoil;seliqfos;refliq;-1;;;
;;NGL;DISTLOSS;peoil;seliqfos;refliq;-1;;;
;;NGL;ELAUTOE;peoil;seel;dot;1;;;
;;NGL;ELMAINE;peoil;seel;dot;1;;;
;;NGL;MARBUNK;peoil;seliqfos;refliq;-1;;;
;;NGL;NEINTREN;seliqfos;feli_otherInd;tdli_otherInd;0;;;
;;NGL;NEOTHER;seliqfos;fehob;tdfoshob;0;;;
;;NGL;TFC;peoil;seliqfos;refliq;1;;;
;;NONBIODIES;AVBUNK;peoil;seliqfos;refliq;-1;;;
;;NONBIODIES;DISTLOSS;peoil;seliqfos;refliq;-1;;;
;;NONBIODIES;ELAUTOE;peoil;seel;dot;1;;;
;;NONBIODIES;ELMAINE;peoil;seel;dot;1;;;
;;NONBIODIES;MARBUNK;peoil;seliqfos;refliq;-1;;;
;;NONBIODIES;NEINTREN;seliqfos;feli_otherInd;tdli_otherInd;0;;;
;;NONBIODIES;NEOTHER;seliqfos;fehob;tdfoshob;0;;;
;;NONBIODIES;NONENUSE;seliqfos;fehoi_cs;tdhoi_cs;0.5;;;
;;NONBIODIES;TFC;peoil;seliqfos;refliq;1;;;
;;NONBIOGASO;AVBUNK;peoil;seliqfos;refliq;-1;;;
;;NONBIOGASO;DISTLOSS;peoil;seliqfos;refliq;-1;;;
;;NONBIOGASO;ELAUTOE;peoil;seel;dot;1;;;
;;NONBIOGASO;ELMAINE;peoil;seel;dot;1;;;
;;NONBIOGASO;MARBUNK;peoil;seliqfos;refliq;-1;;;
;;NONBIOGASO;NEINTREN;seliqfos;feli_otherInd;tdli_otherInd;0;;;
;;NONBIOGASO;NEOTHER;seliqfos;fehob;tdfoshob;0;;;
;;NONBIOGASO;NONENUSE;seliqfos;fehoi_cs;tdhoi_cs;0.5;;;
;;NONBIOGASO;TFC;peoil;seliqfos;refliq;1;;;
;;NONBIOJETK;AVBUNK;peoil;seliqfos;refliq;-1;;;
;;NONBIOJETK;DISTLOSS;peoil;seliqfos;refliq;-1;;;
;;NONBIOJETK;ELAUTOE;peoil;seel;dot;1;;;
;;NONBIOJETK;ELMAINE;peoil;seel;dot;1;;;
;;NONBIOJETK;MARBUNK;peoil;seliqfos;refliq;-1;;;
;;NONBIOJETK;NEINTREN;seliqfos;feli_otherInd;tdli_otherInd;0;;;
;;NONBIOJETK;NEOTHER;seliqfos;fehob;tdfoshob;0;;;
;;NONBIOJETK;TFC;peoil;seliqfos;refliq;1;;;
;;NONCRUDE;AVBUNK;peoil;seliqfos;refliq;-1;;;
;;NONCRUDE;DISTLOSS;peoil;seliqfos;refliq;-1;;;
;;NONCRUDE;ELAUTOE;peoil;seel;dot;1;;;
;;NONCRUDE;ELMAINE;peoil;seel;dot;1;;;
;;NONCRUDE;MARBUNK;peoil;seliqfos;refliq;-1;;;
;;NONCRUDE;NEINTREN;seliqfos;feli_otherInd;tdli_otherInd;0;;;
;;NONCRUDE;NEOTHER;seliqfos;fehob;tdfoshob;0;;;
;;NONCRUDE;TCOALLIQ;pecoal;seliqfos;coalftrec;1;;;
;;NONCRUDE;TFC;peoil;seliqfos;refliq;1;;;
;;NONCRUDE;TGTL;pegas;seliqfos;gasftrec;1;;;
;;NUCLEAR;ELOUTPUT;peur;seel;tnrs;1;;;
;;OBIOLIQ;ELAUTOC;pebiolc;seel;biochp;1;;;
;;OBIOLIQ;ELAUTOE;pebiolc;seel;bioigcc;1;;;
;;OBIOLIQ;ELMAINC;pebiolc;seel;biochp;1;;;
;;OBIOLIQ;ELMAINE;pebiolc;seel;bioigcc;1;;;
;;OBIOLIQ;HEAUTOC;pebiolc;sehe;biochp;1;;;
;;OBIOLIQ;HEAUTOH;pebiolc;sehe;biohp;1;;;
;;OBIOLIQ;HEMAINC;pebiolc;sehe;biochp;1;;;
;;OBIOLIQ;HEMAINH;pebiolc;sehe;biohp;1;;;
;;OBIOLIQ;NEINTREN;seliqbio;feli_otherInd;tdli_otherInd;0;;;
;;OBIOLIQ;NEOTHER;seliqbio;fehob;tdbiohob;0;;;
;;OBIOLIQ;TFC;pebios;seliqbio;bioeths;1;;;
;;OGASES;EBLASTFUR;pecoal;segafos;coalgas;1;;;
;;OGASES;ECOKEOVS;pecoal;segafos;coalgas;1;;;
;;OGASES;ELAUTOC;pecoal;seel;coalchp;1;This seel output in reality is produced from coal gas (see email RP to NB 18.8.2016);;
;;OGASES;ELAUTOE;pecoal;seel;pc;1;This seel output in reality is produced from coal gas (see email RP to NB 18.8.2016);;
;;OGASES;ELMAINC;pecoal;seel;coalchp;1;This seel output in reality is produced from coal gas (see email RP to NB 18.8.2016);;
;;OGASES;ELMAINE;pecoal;seel;pc;1;This seel output in reality is produced from coal gas (see email RP to NB 18.8.2016);;
;;OGASES;HEAUTOC;pecoal;sehe;coalchp;1;This seel output in reality is produced from coal gas (see email RP to NB 18.8.2016);;
;;OGASES;HEAUTOH;pecoal;sehe;coalhp;1;This seel output in reality is produced from coal gas (see email RP to NB 18.8.2016);;
;;OGASES;HEMAINC;pecoal;sehe;coalchp;1;This seel output in reality is produced from coal gas (see email RP to NB 18.8.2016);;
;;OGASES;HEMAINH;pecoal;sehe;coalhp;1;This seel output in reality is produced from coal gas (see email RP to NB 18.8.2016);;
;;OGASES;TBLASTFUR;pecoal;segafos;coalgas;1;;;
;;OGASES;TFC;sesofos;feso_otherInd;tdso_otherInd;0;the solids demand from TBLASTFUR TGASWKS TCOKEOVS producing gas for TFC is attributed to coalgas;;
;;ONONSPEC;AVBUNK;peoil;seliqfos;refliq;-1;;;
;;ONONSPEC;DISTLOSS;peoil;seliqfos;refliq;-1;;;
;;ONONSPEC;ELAUTOE;peoil;seel;dot;1;;;
;;ONONSPEC;ELMAINE;peoil;seel;dot;1;;;
;;ONONSPEC;MARBUNK;peoil;seliqfos;refliq;-1;;;
;;ONONSPEC;NEINTREN;seliqfos;feli_otherInd;tdli_otherInd;0;;;
;;ONONSPEC;NEOTHER;seliqfos;fehob;tdfoshob;0;;;
;;ONONSPEC;TFC;peoil;seliqfos;refliq;1;;;
;;OTHKERO;AVBUNK;peoil;seliqfos;refliq;-1;;;
;;OTHKERO;DISTLOSS;peoil;seliqfos;refliq;-1;;;
;;OTHKERO;ELAUTOE;peoil;seel;dot;1;;;
;;OTHKERO;ELMAINE;peoil;seel;dot;1;;;
;;OTHKERO;MARBUNK;peoil;seliqfos;refliq;-1;;;
;;OTHKERO;NEINTREN;seliqfos;feli_otherInd;tdli_otherInd;0;;;
;;OTHKERO;NEOTHER;seliqfos;fehob;tdfoshob;0;;;
;;OTHKERO;TFC;peoil;seliqfos;refliq;1;;;
;;OVENCOKE;DISTLOSS;pecoal;sesofos;coaltr;-1;;;
;;OVENCOKE;ELAUTOC;pecoal;seel;coalchp;1;;;
;;OVENCOKE;ELAUTOE;pecoal;seel;pc;1;;;
;;OVENCOKE;ELMAINC;pecoal;seel;coalchp;1;;;
;;OVENCOKE;ELMAINE;pecoal;seel;pc;1;;;
;;OVENCOKE;HEAUTOC;pecoal;sehe;coalchp;1;;;
;;OVENCOKE;HEAUTOH;pecoal;sehe;coalhp;1;;;
;;OVENCOKE;HEMAINC;pecoal;sehe;coalchp;1;;;
;;OVENCOKE;HEMAINH;pecoal;sehe;coalhp;1;;;
;;OVENCOKE;TBLASTFUR;pecoal;sesofos;coaltr;-1;;;
;;OVENCOKE;TFC;pecoal;sesofos;coaltr;1;;;
;;PARWAX;AVBUNK;peoil;seliqfos;refliq;-1;;;
;;PARWAX;DISTLOSS;peoil;seliqfos;refliq;-1;;;
;;PARWAX;ELAUTOE;peoil;seel;dot;1;;;
;;PARWAX;ELMAINE;peoil;seel;dot;1;;;
;;PARWAX;MARBUNK;peoil;seliqfos;refliq;-1;;;
;;PARWAX;NEINTREN;seliqfos;feli_otherInd;tdli_otherInd;0;;;
;;PARWAX;NEOTHER;seliqfos;fehob;tdfoshob;0;;;
;;PARWAX;TFC;peoil;seliqfos;refliq;1;;;
;;PATFUEL;DISTLOSS;pecoal;sesofos;coaltr;-1;;;
;;PATFUEL;ELAUTOC;pecoal;seel;coalchp;1;;;
;;PATFUEL;ELAUTOE;pecoal;seel;pc;1;;;
;;PATFUEL;ELMAINC;pecoal;seel;coalchp;1;;;
;;PATFUEL;ELMAINE;pecoal;seel;pc;1;;;
;;PATFUEL;HEAUTOC;pecoal;sehe;coalchp;1;;;
;;PATFUEL;HEAUTOH;pecoal;sehe;coalhp;1;;;
;;PATFUEL;HEMAINC;pecoal;sehe;coalchp;1;;;
;;PATFUEL;HEMAINH;pecoal;sehe;coalhp;1;;;
;;PATFUEL;TBLASTFUR;pecoal;sesofos;coaltr;-1;;;
;;PATFUEL;TFC;pecoal;sesofos;coaltr;1;;;
;;PEAT;DISTLOSS;pecoal;sesofos;coaltr;-1;;;
;;PEAT;ELAUTOC;pecoal;seel;coalchp;1;;;
;;PEAT;ELAUTOE;pecoal;seel;pc;1;;;
;;PEAT;ELMAINC;pecoal;seel;coalchp;1;;;
;;PEAT;ELMAINE;pecoal;seel;pc;1;;;
;;PEAT;HEAUTOC;pecoal;sehe;coalchp;1;;;
;;PEAT;HEAUTOH;pecoal;sehe;coalhp;1;;;
;;PEAT;HEMAINC;pecoal;sehe;coalchp;1;;;
;;PEAT;HEMAINH;pecoal;sehe;coalhp;1;;;
;;PEATPROD;DISTLOSS;pecoal;sesofos;coaltr;-1;;;
;;PEATPROD;ELAUTOC;pecoal;seel;coalchp;1;;;
;;PEATPROD;ELAUTOE;pecoal;seel;pc;1;;;
;;PEATPROD;ELMAINC;pecoal;seel;coalchp;1;;;
;;PEATPROD;ELMAINE;pecoal;seel;pc;1;;;
;;PEATPROD;HEAUTOC;pecoal;sehe;coalchp;1;;;
;;PEATPROD;HEAUTOH;pecoal;sehe;coalhp;1;;;
;;PEATPROD;HEMAINC;pecoal;sehe;coalchp;1;;;
;;PEATPROD;HEMAINH;pecoal;sehe;coalhp;1;;;
;;PEATPROD;TFC;pecoal;sesofos;coaltr;1;;;
;;PEAT;TBLASTFUR;pecoal;sesofos;coaltr;-1;;;
;;PEAT;TFC;pecoal;sesofos;coaltr;1;;;
;;PETCOKE;AVBUNK;peoil;seliqfos;refliq;-1;;;
;;PETCOKE;DISTLOSS;peoil;seliqfos;refliq;-1;;;
;;PETCOKE;ELAUTOE;peoil;seel;dot;1;;;
;;PETCOKE;ELMAINE;peoil;seel;dot;1;;;
;;PETCOKE;MARBUNK;peoil;seliqfos;refliq;-1;;;
;;PETCOKE;TFC;peoil;seliqfos;refliq;1;;;
;;PRIMSBIO;DISTLOSS;pebiolc;sesobio;biotr;-1;;;
;;PRIMSBIO;ELAUTOC;pebiolc;seel;biochp;1;;;
;;PRIMSBIO;ELAUTOE;pebiolc;seel;bioigcc;1;;;
;;PRIMSBIO;ELMAINC;pebiolc;seel;biochp;1;;;
;;PRIMSBIO;ELMAINE;pebiolc;seel;bioigcc;1;;;
;;PRIMSBIO;ENONSPEC;pebiolc;sesobio;biotr;-1;;;
;;PRIMSBIO;HEAUTOC;pebiolc;sehe;biochp;1;;;
;;PRIMSBIO;HEAUTOH;pebiolc;sehe;biohp;1;;;
;;PRIMSBIO;HEMAINC;pebiolc;sehe;biochp;1;;;
;;PRIMSBIO;HEMAINH;pebiolc;sehe;biohp;1;;;
;;PRIMSBIO;TFC;pebiolc;sesobio;biotr;1;;;
;;REFFEEDS;AVBUNK;peoil;seliqfos;refliq;-1;;;
;;REFFEEDS;DISTLOSS;peoil;seliqfos;refliq;-1;;;
;;REFFEEDS;ELAUTOE;peoil;seel;dot;1;;;
;;REFFEEDS;ELMAINE;peoil;seel;dot;1;;;
;;REFFEEDS;MARBUNK;peoil;seliqfos;refliq;-1;;;
;;REFFEEDS;NEINTREN;seliqfos;feli_otherInd;tdli_otherInd;0;;;
;;REFFEEDS;NEOTHER;seliqfos;fehob;tdfoshob;0;;;
;;REFFEEDS;TFC;peoil;seliqfos;refliq;1;;;
;;REFINGAS;AVBUNK;peoil;seliqfos;refliq;-1;;;
;;REFINGAS;DISTLOSS;peoil;seliqfos;refliq;-1;;;
;;REFINGAS;ELAUTOE;peoil;seel;dot;1;;;
;;REFINGAS;ELMAINE;peoil;seel;dot;1;;;
;;REFINGAS;MARBUNK;peoil;seliqfos;refliq;-1;;;
;;REFINGAS;NEINTREN;seliqfos;feli_otherInd;tdli_otherInd;0;;;
;;REFINGAS;NEOTHER;seliqfos;fehob;tdfoshob;0;;;
;;REFINGAS;TFC;peoil;seliqfos;refliq;1;;;
;;RENEWNS;DISTLOSS;pebiolc;sesobio;biotr;-1;;;
;;RENEWNS;ENONSPEC;pebiolc;sesobio;biotr;-1;;;
;;RENEWNS;TFC;pebiolc;sesobio;biotr;1;;;
;;RESFUEL;AVBUNK;peoil;seliqfos;refliq;-1;;;
;;RESFUEL;DISTLOSS;peoil;seliqfos;refliq;-1;;;
;;RESFUEL;ELAUTOE;peoil;seel;dot;1;;;
;;RESFUEL;ELMAINE;peoil;seel;dot;1;;;
;;RESFUEL;MARBUNK;peoil;seliqfos;refliq;-1;;;
;;RESFUEL;NEINTREN;seliqfos;feli_otherInd;tdli_otherInd;0;;;
;;RESFUEL;NEOTHER;seliqfos;fehob;tdfoshob;0;;;
;;RESFUEL;TFC;peoil;seliqfos;refliq;1;;;
;;SOLARPV;ELOUTPUT;pesol;seel;spv;1;;;
space_cooling_biomod_fe;;;;;fecwsob;;;;biomod;1
space_cooling_biomod_fe;;;;;fehcsob;;;;biomod;1
space_cooling_biomod_fe;;;;;fesob;;;;biomod;1
space_cooling_biomod_fe;;;;;fesos;;;;biomod;1
space_cooling_biomod_ue;;;;;uecwb;;;;biomod;1
space_cooling_biomod_ue;;;;;uehcb;;;;biomod;1
space_cooling_biotrad_fe;;;;;fecwsob;;;;biotrad;1
space_cooling_biotrad_fe;;;;;fehcsob;;;;biotrad;1
space_cooling_biotrad_fe;;;;;fesob;;;;biotrad;1
space_cooling_biotrad_fe;;;;;fesos;;;;biotrad;1
space_cooling_biotrad_ue;;;;;uecwb;;;;biotrad;1
space_cooling_biotrad_ue;;;;;uehcb;;;;biotrad;1
space_cooling_coal_fe;;;;;fecwsob;;;;coal;1
space_cooling_coal_fe;;;;;fehcsob;;;;coal;1
space_cooling_coal_fe;;;;;fesob;;;;coal;1
space_cooling_coal_fe;;;;;fesos;;;;coal;1
space_cooling_coal_ue;;;;;uecwb;;;;coal;1
space_cooling_coal_ue;;;;;uehcb;;;;coal;1
space_cooling_elec_fe;;;;;feelb;;;;elec;1
space_cooling_elec_fe;;;;;feels;;;;elec;1
space_cooling_elec_fe;;;;;fehcelb;;;;elec;1
space_cooling_elec_fe;;;;;fescelb;;;;elec;1
space_cooling_elec_ue;;;;;uehcb;;;;elec;1
space_cooling_elec_ue;;;;;uescb;;;;elec;1
space_cooling_es;;;;;esswb;;;;;1
space_cooling_heat_fe;;;;;fecwheb;;;;heat;1
space_cooling_heat_fe;;;;;fehcheb;;;;heat;1
space_cooling_heat_fe;;;;;feheb;;;;heat;1
space_cooling_heat_fe;;;;;fehes;;;;heat;1
space_cooling_heat_ue;;;;;uecwb;;;;heat;1
space_cooling_heat_ue;;;;;uehcb;;;;heat;1
space_cooling_natgas_fe;;;;;fecwgab;;;;natgas;1
space_cooling_natgas_fe;;;;;fegab;;;;natgas;1
space_cooling_natgas_fe;;;;;fegas;;;;natgas;1
space_cooling_natgas_fe;;;;;fehcgab;;;;natgas;1
space_cooling_natgas_ue;;;;;uecwb;;;;natgas;1
space_cooling_natgas_ue;;;;;uehcb;;;;natgas;1
space_cooling_petrol_fe;;;;;fecwhob;;;;petrol;1
space_cooling_petrol_fe;;;;;fehchob;;;;petrol;1
